"loanid","model1","model2","target","sample"
8969,0.0134489437774423,0.00963701849028211,0,"training"
8970,0.0133526799348087,0.00903907152544376,0,"training"
8971,0.0150485309444888,0.0212976184435572,0,"training"
8972,0.0146384991865456,0.0195918550512456,0,"training"
8973,0.0133233322954109,0.00612405641026655,0,"training"
8974,0.0192431425096869,0.0317927746068057,0,"training"
8975,0.0130326700230369,0.00714979055324749,0,"training"
8976,0.0141358395046157,0.0143741064371566,0,"training"
8977,0.0139429896201208,0.0124525072394688,0,"training"
8978,0.0146587553803762,0.0146683038595128,0,"training"
8979,0.0135354000783461,0.00934854571042024,0,"training"
8980,0.0170282237672201,0.0186050472705958,0,"training"
8981,0.0235350174462923,0.0395652673028364,0,"training"
8982,0.0153386167422844,0.0148262451356936,0,"training"
8983,0.0285990867168008,0.0334019675893613,0,"training"
8984,0.0136752516587037,0.00929159052302314,0,"training"
8985,0.0185562497558749,0.0212567774097094,0,"training"
8986,0.0146488863705471,0.0111134306066446,0,"training"
8987,0.0317118555695204,0.0398803106397059,0,"training"
8988,0.0156270477206052,0.0174506350249005,0,"training"
8989,0.0195185130221998,0.0314591441729353,0,"training"
8990,0.0236859978237549,0.0331891331831408,0,"training"
8991,0.0331109574818131,0.045368281124564,0,"training"
8992,0.0287528462685281,0.0312972967121452,0,"training"
8993,0.0440441065669841,0.0698367281005781,0,"training"
8994,0.0144017112656116,0.0111089381665373,0,"training"
8995,0.0156435929111449,0.0149161843519879,0,"training"
8996,0.0128991292438542,0.0061716937877463,0,"training"
8997,0.0142744023700071,0.010244676588027,0,"training"
8998,0.0120654710548935,0.00526460769081229,0,"training"
8999,0.0147745209941297,0.0154520982534728,0,"training"
9000,0.018267201878442,0.023437966120542,0,"training"
9001,0.0151484816442248,0.0103948438288232,0,"training"
9002,0.0126303873817296,0.00420708666557164,0,"training"
9003,0.0140396743512424,0.0132318089717704,0,"training"
9004,0.0159116780422874,0.0149881856869386,0,"training"
9005,0.0235256825999697,0.0336674037928425,0,"training"
9006,0.0188223872831482,0.0250774277099278,0,"training"
9007,0.0134028604609601,0.00810353682094519,0,"training"
9008,0.0139258470076528,0.0106757775259653,0,"training"
9009,0.0161132567525257,0.0139844048853422,0,"training"
9010,0.0128840799522523,0.00609138672792509,0,"training"
9011,0.0128522251519636,0.00696674801388612,0,"training"
9012,0.0119103990484247,0.00705442773997004,0,"training"
9013,0.0141140210011789,0.0134257998968539,0,"training"
9014,0.0129509971063654,0.00614791782673107,0,"training"
9015,0.012821343002308,0.00748328827340784,0,"training"
9016,0.0180920610657848,0.0187016739688116,0,"training"
9017,0.0139210399829558,0.0114054302285686,0,"training"
9018,0.016304395534623,0.0189892156655106,0,"training"
9019,0.0138418644629912,0.0126650039254395,0,"training"
9020,0.0133032372140876,0.008425840479512,0,"training"
9021,0.0121559940067327,0.0044139444751961,0,"training"
9022,0.0119682419757239,0.00598022390591309,0,"training"
9023,0.013265993162321,0.00734715493048903,0,"training"
9024,0.0170356490946071,0.0244256469983719,0,"training"
9025,0.0167724189529264,0.0260767904575356,0,"training"
9026,0.0213123941982898,0.0319660055273931,0,"training"
9027,0.0143700720659085,0.00972697963249917,0,"training"
9028,0.0153259640048821,0.0144656504350387,0,"training"
9029,0.0309757772831149,0.0540361732554579,0,"training"
9030,0.0135866554784808,0.0102599636315876,0,"training"
9031,0.015562971156247,0.0161009324191274,0,"training"
9032,0.0164682724513002,0.0216213108462482,0,"training"
9033,0.0179790471942665,0.0181824495949198,0,"training"
9034,0.0145871495135591,0.0135137818104536,0,"training"
9035,0.0126456856765018,0.00604506377462123,0,"training"
9036,0.0149390767497953,0.0116618386575192,0,"training"
9037,0.015520605338801,0.0136359206601936,0,"training"
9038,0.0146228742160183,0.0153771950564916,0,"training"
9039,0.0158481793639287,0.0169638567272592,0,"training"
9040,0.0145111742566059,0.011049649585562,0,"training"
9041,0.0688099031288656,0.0706703976212685,0,"training"
9042,0.0172100762502191,0.0192763855020298,0,"training"
9043,0.015539556212385,0.0151950466626349,0,"training"
9044,0.0140316845870931,0.0144125820554194,0,"training"
9045,0.0132491869549661,0.00916414639757696,0,"training"
9046,0.0151531001698806,0.0104650689362734,0,"training"
9047,0.0143142811124949,0.0124099849517707,0,"training"
9048,0.0176540037262076,0.0205584440902202,0,"training"
9049,0.012217960298077,0.00555330915899438,0,"training"
9050,0.0183446916429425,0.0257955320131216,0,"training"
9051,0.017574014254013,0.0235134801530922,0,"training"
9052,0.0148503940877794,0.0154923675420847,0,"training"
9053,0.0204365003420584,0.0352662018676344,0,"training"
9054,0.0176016366860964,0.0160366758473105,0,"training"
9055,0.0155642984908835,0.0127172049955366,0,"training"
9056,0.0172204927301362,0.0207978405252745,0,"training"
9057,0.0283145986943471,0.0567723314614709,0,"training"
9058,0.0129592715514756,0.00787625566570387,0,"training"
9059,0.0132297264223054,0.00970160921808333,0,"training"
9060,0.0123855530051618,0.00982967283766163,0,"training"
9061,0.0151692605694892,0.0186670451152678,0,"training"
9062,0.0149809413671752,0.0101616015421923,0,"training"
9063,0.0144657791830407,0.0187812487424796,0,"training"
9064,0.0162459221242075,0.0142239210987981,0,"training"
9065,0.0160820551924112,0.0213657121197696,0,"training"
9066,0.0138827234507474,0.011202932024879,0,"training"
9067,0.017700892706237,0.0188914228563123,0,"training"
9068,0.0164886036513301,0.0166020756416349,0,"training"
9069,0.0210580931647206,0.0259309955440578,0,"training"
9070,0.0232770062021957,0.0398734259648468,0,"training"
9071,0.0209850892173837,0.0247312096532719,0,"training"
9072,0.0117980719947293,0.00479604957119192,0,"training"
9073,0.0114429375643713,0.00444018039372462,0,"training"
9074,0.0119567389802483,0.00686852191090829,0,"validation"
9075,0.0268907244511823,0.0385964268269769,0,"training"
9076,0.0205710919832985,0.0228752936367215,0,"training"
9077,0.0146160167663184,0.0125339613764639,0,"training"
9078,0.0211313745210255,0.0418805601000635,0,"training"
9079,0.229163152243068,0.105045531001436,0,"training"
9080,0.0328061286382951,0.0491498597708695,0,"training"
9081,0.0134944685819305,0.00991355827408889,0,"training"
9082,0.0139992492121616,0.00823840979173426,0,"training"
9083,0.0123854711181425,0.00880516429388003,0,"training"
9084,0.0128786042199806,0.0125094409315846,0,"training"
9085,0.0142867559579711,0.011132153601756,0,"training"
9086,0.0130744040515057,0.00639142494764325,0,"training"
9087,0.0124697556653593,0.00812288719185228,0,"training"
9088,0.0143933438772854,0.0109756304549843,0,"training"
9089,0.015248570245988,0.0164399069987662,0,"training"
9090,0.0150072157961972,0.0164224433018301,0,"training"
9091,0.0153409010393371,0.0222308872100156,0,"training"
9092,0.0145480582826267,0.0142111463487914,0,"training"
9093,0.0122230359974905,0.00683546073205449,0,"training"
9094,0.0138679640008794,0.0122918851531508,0,"training"
9095,0.0136532127512774,0.0109189947791145,0,"training"
9096,0.0129194269126382,0.0112633469622511,0,"training"
9097,0.0160331276963309,0.0188374904239156,0,"training"
9098,0.0145036072582962,0.0148506429119802,0,"training"
9099,0.015550192877575,0.0185883572257369,0,"training"
9100,0.0148195121056634,0.014830759139999,0,"training"
9101,0.0146626781751804,0.014320057257769,0,"training"
9102,0.0144885182647583,0.0131281957333104,0,"training"
9103,0.0163502302508159,0.0156375320899529,0,"training"
9104,0.016535504580568,0.0208872061125026,0,"training"
9105,0.0200803913096293,0.0276310931164818,0,"training"
9106,0.0434089223017574,0.0337953171859296,0,"training"
9107,0.0346690250314073,0.0481022594941241,0,"training"
9108,0.0142433733055068,0.0116865128010208,0,"training"
9109,0.0162000341167158,0.0244844826126005,1,"training"
9110,0.0134681096782958,0.00973380273922594,0,"training"
9111,0.0133587169119578,0.00880308528935194,0,"training"
9112,0.0129381168031075,0.00642851045108945,0,"training"
9113,0.0138985117596039,0.00922585873985906,0,"training"
9114,0.0203854680935712,0.0241475287730312,0,"training"
9115,0.0182950197202153,0.0177085066106607,0,"training"
9116,0.0173431292427728,0.0228401493133411,0,"training"
9117,0.0155008923779566,0.0128319857161308,0,"training"
9118,0.0180626226297873,0.0364546596097738,0,"training"
9119,0.013676998127063,0.0128093418799532,0,"training"
9120,0.0142075987900377,0.013391655123495,0,"training"
9121,0.0287923883903751,0.0282045132220524,0,"training"
9122,0.0164143552635715,0.0213481076991092,0,"training"
9123,0.0166968506172544,0.0191384867848777,0,"training"
9124,0.0118253207734738,0.00603743795991539,0,"training"
9125,0.0134400557964451,0.0109649163321921,0,"training"
9126,0.0134109732528077,0.00954930792360948,0,"training"
9127,0.0189682681111255,0.024821716860306,0,"training"
9128,0.0167325538526653,0.0275028639136493,0,"training"
9129,0.0121291183107504,0.00798084904323509,0,"training"
9130,0.0126395737992358,0.00671179374733309,0,"training"
9131,0.0137413109719406,0.00944025712817667,0,"training"
9132,0.0143759685720006,0.0126647003392863,0,"training"
9133,0.0139473850404337,0.0106156461814891,0,"training"
9134,0.0133824888599989,0.00834813031783631,0,"training"
9135,0.0148451161818823,0.0178435606720223,0,"training"
9136,0.0156868925724923,0.0128127183171314,0,"training"
9137,0.0138877307126456,0.0139375809153253,0,"training"
9138,0.013843278180781,0.0127779677733098,0,"training"
9139,0.0136880482891992,0.00991850769852492,0,"training"
9140,0.0132420325138333,0.00800731257640439,0,"training"
9141,0.0136580883763641,0.00706663247043835,0,"training"
9142,0.0135430405358678,0.00772991629954838,0,"training"
9143,0.0165787673824479,0.0132618712010913,0,"training"
9144,0.0150548536948557,0.0155583781147744,0,"training"
9145,0.0216552095686645,0.0211850586644872,0,"training"
9146,0.0152858612342903,0.0209503245305001,0,"training"
9147,0.0138650841944841,0.0110059784668983,0,"training"
9148,0.0161581743757993,0.0208386071961878,0,"training"
9149,0.0130882101136494,0.00647599191571557,0,"training"
9150,0.0133279928400662,0.00865048371546128,0,"training"
9151,0.0125836270982574,0.0065729965977379,0,"training"
9152,0.0137614743407165,0.0112112393519905,0,"training"
9153,0.0142409767165133,0.0110890880230771,0,"training"
9154,0.0497495168664277,0.0766932216051317,0,"training"
9155,0.0119878242681954,0.00719157041773671,0,"training"
9156,0.013342958147663,0.0137971905275227,0,"training"
9157,0.0204737525498495,0.0266441086728699,0,"training"
9158,0.0149172434159544,0.0136442597260277,0,"training"
9159,0.064743074078168,0.0645234207973749,0,"training"
9160,0.0362790436764862,0.0459537438548832,0,"training"
9161,0.0175568217975717,0.0217908305000897,0,"training"
9162,0.014521160626064,0.0106237636522954,0,"training"
9163,0.0118604441348121,0.00725391429082927,0,"training"
9164,0.0122210055744421,0.00507195169459631,0,"training"
9165,0.0116333754035076,0.00438416856670216,0,"training"
9166,0.0164742483633436,0.0135587261437903,0,"training"
9167,0.0241686849552596,0.0418994417406696,0,"training"
9168,0.0133073383357132,0.00804359699942836,0,"training"
9169,0.013253644076915,0.007540235460554,0,"training"
9170,0.015301378618321,0.0178911056320688,0,"training"
9171,0.0155986458024109,0.0171117451089701,0,"training"
9172,0.0174645519653837,0.0320540396103866,0,"training"
9173,0.0173898925692437,0.032978578794757,0,"training"
9174,0.0179486472558285,0.0237241834515333,0,"training"
9175,0.0166642933810298,0.0137809902811037,1,"training"
9176,0.0153888443582127,0.0158371408837101,0,"training"
9177,0.0135082180370907,0.00974747954322075,0,"training"
9178,0.0126510907686689,0.00722313424033221,0,"training"
9179,0.0225636985664821,0.0246993068392043,0,"training"
9180,0.01349717338214,0.00911940279674719,0,"training"
9181,0.0184087593587151,0.0274211564857928,0,"training"
9182,0.0158736504810878,0.0194411956286434,0,"validation"
9183,0.0141479840129794,0.00961870683045918,0,"training"
9184,0.0120112606883103,0.00631193962794585,0,"training"
9185,0.0133596424425063,0.0107152595707398,0,"training"
9186,0.0147985592894001,0.0197442749273896,0,"training"
9187,0.0153196068437048,0.0142562774827459,0,"training"
9188,0.0128239042336063,0.00570494683305537,0,"training"
9189,0.0154827855557637,0.0137818505350065,0,"training"
9190,0.0142948585992319,0.0125569064216291,0,"training"
9191,0.0125857305974089,0.0100079466443286,0,"training"
9192,0.0163094478033732,0.024190167846237,0,"training"
9193,0.0543210825711805,0.0810488965492095,0,"training"
9194,0.0219385196011438,0.0222661755374324,0,"training"
9195,0.0125427732125092,0.005192973090679,0,"training"
9196,0.0143727115601964,0.0171666359820014,0,"training"
9197,0.0158900187919816,0.0197310960373697,0,"training"
9198,0.012981217294651,0.0066930431137614,0,"training"
9199,0.0139588553444953,0.0157479648461687,0,"training"
9200,0.0138757860489313,0.0125292679030285,0,"training"
9201,0.0169936806942224,0.015256606706723,0,"training"
9202,0.0170801364396121,0.0262614180571445,0,"training"
9203,0.0180420387825507,0.0150290819647052,0,"training"
9204,0.0190152722341132,0.0278010532568189,0,"training"
9205,0.0176456848178522,0.0202265671362955,0,"training"
9206,0.0148165430566138,0.0109834650068637,0,"training"
9207,0.0167297369320785,0.0242658387908861,0,"training"
9208,0.0146210810746797,0.00899741024359336,0,"training"
9209,0.0422364199531745,0.052293899722635,0,"training"
9210,0.0164864616154498,0.0178913367094738,0,"training"
9211,0.0131489473589625,0.00783062842529286,0,"training"
9212,0.0182610914762446,0.019526320838458,0,"training"
9213,0.0120013274361001,0.00788501526050798,0,"training"
9214,0.0158665018563481,0.0198992276538912,0,"training"
9215,0.0153860896641039,0.0128090493280539,0,"training"
9216,0.0123763168775996,0.00692080559560625,0,"training"
9217,0.0150190659486384,0.0146046851581599,0,"training"
9218,0.0132742605009508,0.00706233019012622,0,"training"
9219,0.0182302994024281,0.0325788891159341,0,"training"
9220,0.0153807219901168,0.0125878889654832,0,"training"
9221,0.03039581426464,0.0495280647884721,0,"training"
9222,0.0258781774264429,0.0397150418299374,0,"training"
9223,0.0130238843525163,0.00860294585429741,0,"training"
9224,0.0152055264780243,0.0164117063328828,0,"training"
9225,0.0127985774361719,0.00763099633220612,0,"training"
9226,0.0175421480039273,0.0231974182329344,0,"training"
9227,0.0158607913748762,0.0141409118864009,0,"training"
9228,0.0131221746406379,0.00765854335762666,0,"training"
9229,0.0286262617418003,0.0327407331005865,0,"training"
9230,0.0293094045659923,0.0300434637616714,0,"training"
9231,0.0145116581153384,0.0110526487518028,0,"training"
9232,0.0187676989512414,0.0238158490904654,0,"training"
9233,0.014181698283715,0.011804419008969,0,"training"
9234,0.0163035577760704,0.017998829195087,0,"training"
9235,0.0168155853994227,0.0192026721323312,0,"training"
9236,0.0154202565472725,0.0171381136397026,0,"training"
9237,0.0128109839718334,0.00866296790283176,0,"training"
9238,0.0150738973753571,0.0203684630210311,0,"training"
9239,0.0132798147940581,0.0087444676445357,0,"training"
9240,0.0184503504144247,0.0196657168615932,0,"training"
9241,0.024496114240532,0.0277135679916507,0,"training"
9242,0.0208930477691336,0.0342458185791192,0,"training"
9243,0.0171982663072163,0.0209313957709804,0,"training"
9244,0.0261851902746102,0.0407414213327696,0,"training"
9245,0.0216739335522101,0.0251645579592452,0,"training"
9246,0.0255877566477457,0.0257490074888377,0,"training"
9247,0.0147497726002989,0.0111527525430012,0,"training"
9248,0.0201258199303191,0.042612331089196,0,"training"
9249,0.0147059116176351,0.0182223180363854,0,"training"
9250,0.0129930379292051,0.00717796455747921,0,"training"
9251,0.0142940570761517,0.00987603165495816,0,"training"
9252,0.0316564641457852,0.0594084493137294,0,"training"
9253,0.0135098984870741,0.0141417254301187,0,"training"
9254,0.0363009162767833,0.0480952108108459,0,"training"
9255,0.0291541245988987,0.0360889699967894,0,"training"
9256,0.0198994669127387,0.0244493764696872,0,"training"
9257,0.0221784842643921,0.0332868752006697,0,"training"
9258,0.0738972603469608,0.065644627947824,0,"training"
9259,0.0137565251610487,0.0134221765431186,0,"training"
9260,0.0149407499876519,0.016659946068296,0,"training"
9261,0.0167968683703359,0.0194043071463241,0,"training"
9262,0.0431208657714386,0.0493599828766492,0,"training"
9263,0.0275646131528297,0.0375128591081467,0,"training"
9264,0.0130404836273322,0.00905032021723997,0,"training"
9265,0.018468039864758,0.0266738071052581,0,"training"
9266,0.0130695675994854,0.00796729779692663,0,"training"
9267,0.01401585443475,0.0101858891565685,0,"training"
9268,0.0145353264723576,0.0148512834228469,0,"training"
9269,0.0139997981341243,0.0119723268161827,0,"training"
9270,0.0153318512657169,0.0203882370131688,0,"training"
9271,0.0184036051563674,0.0225039050097462,0,"training"
9272,0.0141173596345953,0.0148169204252367,0,"training"
9273,0.0251304505041863,0.0258974266458617,0,"training"
9274,0.0145546850502911,0.00969907275407178,0,"training"
9275,0.0158548736321473,0.0189035963292436,0,"training"
9276,0.0121257925764573,0.00797658108090388,0,"training"
9277,0.0124808044641321,0.00927681443989054,0,"training"
9278,0.0129000106269504,0.00617790977962232,0,"training"
9279,0.0129000984035622,0.00617852883747338,0,"training"
9280,0.0196466935335312,0.0187513759886371,0,"training"
9281,0.0141090783628686,0.010670178349758,0,"training"
9282,0.0142993450908108,0.0143498383669293,0,"training"
9283,0.0137644438632176,0.0106889372135192,0,"training"
9284,0.0194387651577181,0.0179534146052371,0,"training"
9285,0.0136185018089488,0.00946302256872114,0,"training"
9286,0.0144852784355717,0.0138781693767263,0,"training"
9287,0.013781011517005,0.0092557055608408,0,"training"
9288,0.0142630896989524,0.0110346850985768,1,"training"
9289,0.0135272588780584,0.0080117820411742,0,"training"
9290,0.0147081682913937,0.0205985960813517,0,"training"
9291,0.023398647827078,0.0354814769232138,0,"training"
9292,0.0152494161150513,0.0132610971053117,0,"training"
9293,0.014889991304644,0.0119012778875296,0,"training"
9294,0.0148585236236631,0.0103468648820426,0,"training"
9295,0.0207794054308455,0.0409734701246081,0,"training"
9296,0.0119094331800503,0.00693558634820806,0,"training"
9297,0.0151772695634168,0.0148188416079512,0,"training"
9298,0.0155888868527262,0.0174131136105515,0,"training"
9299,0.018384659525642,0.0181965976818353,0,"training"
9300,0.0134776761288062,0.00861467135901137,0,"training"
9301,0.0120027263128978,0.00519521734950275,0,"training"
9302,0.0134242287191767,0.00898284646185538,0,"training"
9303,0.0183624208114426,0.0294438839523586,0,"training"
9304,0.20709871576526,0.103962531703633,0,"training"
9305,0.0123050828954093,0.00861505848514588,0,"training"
9306,0.0135077108803308,0.0111383289308932,0,"training"
9307,0.0134803853398271,0.00965593098279251,0,"training"
9308,0.0149691139924639,0.0171827536406189,0,"training"
9309,0.0132917393239336,0.00834791564445062,0,"training"
9310,0.0136417541803486,0.00982798850687581,0,"training"
9311,0.0126836822419794,0.00624453686100302,0,"training"
9312,0.0131418114781419,0.00770766025955071,0,"training"
9313,0.012456413036764,0.00385044104362906,0,"training"
9314,0.0141060956644078,0.0130906298029516,0,"training"
9315,0.0188393509133192,0.0227596878025048,0,"training"
9316,0.0122828419910712,0.00906965475054734,0,"training"
9317,0.0165230724618362,0.0176637444880849,0,"training"
9318,0.0174099187580821,0.0239254636613748,0,"training"
9319,0.0169921014520124,0.0203424236250416,0,"training"
9320,0.104656106170168,0.0491350381996973,0,"training"
9321,0.0138538148583325,0.00835220473102846,0,"training"
9322,0.0159893288298818,0.0232161604161698,0,"training"
9323,0.0120990840768656,0.00690653344650571,0,"training"
9324,0.0216635218124823,0.0301263551119715,0,"training"
9325,0.0182402260789837,0.0157564228170671,0,"training"
9326,0.0199818722637103,0.0319166158273575,0,"training"
9327,0.0137731361906103,0.00971109560923208,0,"training"
9328,0.0134569536800377,0.00841267427963753,0,"training"
9329,0.0179919010827638,0.0186030751491888,0,"training"
9330,0.0167440958848173,0.017701535728916,0,"training"
9331,0.0124230990601354,0.00739836187852257,0,"training"
9332,0.015181560454559,0.0162192051466453,0,"training"
9333,0.0172949748065044,0.0188611522580261,0,"training"
9334,0.0168471823560477,0.0184733672393045,0,"training"
9335,0.0158547886193132,0.0141684949755147,0,"training"
9336,0.0139176209582104,0.0123512544085683,0,"training"
9337,0.012409751403073,0.00993988292734831,0,"training"
9338,0.0136082725627256,0.0130021799952556,0,"training"
9339,0.0146881236953361,0.013066387991141,0,"training"
9340,0.0145560673105142,0.0159653475623188,0,"training"
9341,0.043899387367592,0.052118883139304,1,"training"
9342,0.0197300530925936,0.0201777427606154,0,"training"
9343,0.0133337161303817,0.0103531347010914,0,"training"
9344,0.014559143118572,0.0148391909510294,0,"training"
9345,0.0128813392945574,0.00842105056656922,0,"training"
9346,0.0527412735786409,0.0890140277930002,0,"training"
9347,0.0206329926881232,0.0246190426481053,0,"training"
9348,0.0731816446458469,0.0567157555243668,0,"training"
9349,0.0133726677852251,0.0161402402397815,0,"training"
9350,0.0160909259858718,0.00888778994520889,0,"training"
9351,0.0127300718424459,0.00768831537378289,0,"training"
9352,0.0223900646996811,0.0247245811267299,0,"training"
9353,0.0142210370977554,0.0159378275315509,0,"training"
9354,0.0361928437554522,0.0389698764553814,0,"training"
9355,0.0192643344036748,0.0215649372812793,0,"training"
9356,0.0251824095562645,0.0477894436433043,0,"training"
9357,0.0135955075092372,0.0136981411198376,0,"training"
9358,0.0124214464932004,0.0100171713653224,0,"training"
9359,0.0146052191260093,0.0115683300897673,0,"training"
9360,0.0125419309757977,0.00642362038282119,0,"training"
9361,0.035817605864325,0.0381680748309418,0,"training"
9362,0.0139891755777741,0.0119794435345665,0,"training"
9363,0.0256170364072438,0.0353621994392714,0,"training"
9364,0.0150277913561127,0.0167658760997854,0,"training"
9365,0.0134468805460359,0.00905040758259953,0,"training"
9366,0.0141041309835965,0.0100640647476359,0,"training"
9367,0.0150200260891875,0.0154293916381205,0,"training"
9368,0.0191732406695506,0.02592591688328,0,"training"
9369,0.0203114831374778,0.0352841594015026,0,"training"
9370,0.0337741982260825,0.0405600842467111,0,"training"
9371,0.0132689949125134,0.0107352855186067,0,"training"
9372,0.0190146749401111,0.0362366579259374,0,"training"
9373,0.0173008045926397,0.0287457912648647,0,"training"
9374,0.0203089795532723,0.0346487838507572,0,"training"
9375,0.0134754354177495,0.0120819749943998,0,"training"
9376,0.0240695384234744,0.0298736845465764,0,"training"
9377,0.0134924844771094,0.00993752198686337,0,"training"
9378,0.0257366798820995,0.027658736501545,0,"training"
9379,0.0153208919583049,0.0140514047677944,0,"training"
9380,0.0143803842953923,0.0116442219831899,0,"training"
9381,0.0142441505609981,0.0108418547832835,0,"training"
9382,0.0314088572732754,0.0610740148112737,0,"training"
9383,0.0153788682604933,0.0140249510659861,0,"training"
9384,0.029941290143239,0.0619897594078348,0,"training"
9385,0.0151013512143848,0.0156280403906724,0,"training"
9386,0.0135978737167054,0.0130927036396082,0,"training"
9387,0.0160760335637327,0.014274166582259,0,"validation"
9388,0.0154625416467468,0.0154615714229032,0,"training"
9389,0.0151789196126518,0.0127208912007433,0,"training"
9390,0.0169370296628774,0.0108966437695006,0,"training"
9391,0.0133609693853824,0.00985842252189018,0,"training"
9392,0.0133312550272045,0.00864139813092284,0,"training"
9393,0.015987034744512,0.0239512002784878,0,"training"
9394,0.0133277276235303,0.0112606023698751,0,"training"
9395,0.0207379447564565,0.0230703792836393,0,"training"
9396,0.0362686606737749,0.05339393707045,0,"training"
9397,0.0192436427226276,0.0371507536761401,0,"training"
9398,0.0136281655965134,0.00860352603863835,0,"training"
9399,0.0138412498388848,0.0149358589389086,0,"training"
9400,0.0117121719095841,0.0051470550674398,0,"training"
9401,0.0123549393296734,0.00541829098191706,0,"training"
9402,0.0136561076198789,0.00888488519246108,0,"training"
9403,0.0534405030561346,0.0597819185094308,0,"training"
9404,0.0193579517692556,0.026980971213057,0,"training"
9405,0.0263343911126641,0.0470970361900535,0,"training"
9406,0.0131848269813271,0.00670866216634246,0,"training"
9407,0.0693220940652138,0.0777295078675349,0,"training"
9408,0.0141441384913287,0.010107064384298,0,"training"
9409,0.0145010786439162,0.0099786336929757,0,"training"
9410,0.0128159800182934,0.00656485634177269,0,"training"
9411,0.0142566302874317,0.0132585494639835,0,"training"
9412,0.0130357926002307,0.00797504987750092,0,"training"
9413,0.0139263631547329,0.0128199468273991,0,"training"
9414,0.0127720546694149,0.0119981147237298,0,"training"
9415,0.0132543567782306,0.0114559262791883,0,"training"
9416,0.0189853265876625,0.0314875639952598,0,"training"
9417,0.0143422310398677,0.0114553906235414,0,"training"
9418,0.0137424468791588,0.014124690294667,0,"training"
9419,0.0181849496988545,0.0269091007854608,0,"training"
9420,0.0144683978806058,0.0125857514602151,0,"training"
9421,0.0119071507944169,0.00656095647333256,0,"training"
9422,0.0441539042505726,0.0733981882823359,0,"training"
9423,0.0124237326306505,0.00628176299804169,0,"training"
9424,0.0281420247740869,0.0391354714596445,1,"training"
9425,0.0136103009616591,0.0147382867525215,0,"training"
9426,0.01310267407457,0.0105850134141028,0,"training"
9427,0.0135261252986933,0.00714277681438465,0,"training"
9428,0.0134788622064277,0.00855903264484879,0,"training"
9429,0.0163233696712526,0.0165790228354082,0,"training"
9430,0.0177160320123818,0.0152971357195006,0,"training"
9431,0.0264600108979747,0.0413180324576016,0,"training"
9432,0.0217065298663562,0.0289383691147869,0,"training"
9433,0.0168146316024327,0.0172575759497421,0,"training"
9434,0.0227258369241826,0.0336647857438063,0,"training"
9435,0.0143315522035738,0.0135342151613904,0,"training"
9436,0.0175723661965689,0.0155498019391358,0,"training"
9437,0.0141418040548155,0.0132905081893096,0,"training"
9438,0.0144154106480117,0.0139772775642581,0,"training"
9439,0.0358874443810625,0.0582722932741904,0,"training"
9440,0.0152820902137212,0.0145223806580113,0,"training"
9441,0.0152736438621829,0.0140555295784036,0,"training"
9442,0.0186959164125604,0.0195005231112499,0,"training"
9443,0.014381232337557,0.00886799508712525,0,"training"
9444,0.0142808214164759,0.00883397692060474,0,"training"
9445,0.0157935259476053,0.0132563194205535,0,"training"
9446,0.0160578924404105,0.0151912721092064,0,"training"
9447,0.0119089706413981,0.00567162851527888,0,"training"
9448,0.0131534846814569,0.0073545166241095,0,"training"
9449,0.0130273972573703,0.00750167055304816,0,"training"
9450,0.0281531948832922,0.0292463643360556,0,"training"
9451,0.0137306960887639,0.0107114788669078,0,"training"
9452,0.0138321692432277,0.00696429289202654,0,"training"
9453,0.0129074371896436,0.00825101949362233,0,"training"
9454,0.0130324451843567,0.00735847184266522,0,"training"
9455,0.0176957811124312,0.0183493515948149,1,"training"
9456,0.0146888391957038,0.00747087593597096,0,"training"
9457,0.0137046017007418,0.00920463347328189,0,"training"
9458,0.0124831557074383,0.00959387449909178,0,"training"
9459,0.0129158346152548,0.00561002195424334,0,"training"
9460,0.012347009705739,0.00622187759001865,0,"training"
9461,0.0142413910469788,0.0102646813905672,0,"training"
9462,0.0140778450297589,0.0132238194074533,0,"training"
9463,0.0139844672855494,0.00851077063437587,0,"training"
9464,0.0137029174994055,0.0101620278066595,0,"training"
9465,0.0141989887401993,0.00926986423505263,0,"training"
9466,0.0182571476185767,0.0256657761402254,0,"training"
9467,0.0154462333047648,0.011948185889943,0,"training"
9468,0.0171204862498838,0.0237013698032114,0,"training"
9469,0.0143380075387801,0.0126953111631185,0,"training"
9470,0.0242708463179324,0.0266952044624478,0,"training"
9471,0.0160580837787319,0.0180468412295176,0,"training"
9472,0.0136678197785632,0.0147628761059254,0,"training"
9473,0.0160186824638224,0.0150392189054032,0,"training"
9474,0.0166730141591516,0.0226836368434925,0,"training"
9475,0.0144769058023424,0.0141982325466652,0,"training"
9476,0.0138038456374122,0.0119553925237532,0,"training"
9477,0.0129853084382978,0.0136945563520688,0,"training"
9478,0.0173829407297285,0.0152472353714122,0,"training"
9479,0.0143725955918344,0.0140874364496943,0,"training"
9480,0.0183547644090616,0.0229883283263172,0,"training"
9481,0.0175129495207409,0.0181605722317687,0,"training"
9482,0.0128670506913843,0.00599119038859775,0,"training"
9483,0.0144802555699183,0.0128668099281732,0,"training"
9484,0.0141707734749809,0.0113425123469549,0,"training"
9485,0.0193332372540219,0.0389235380961913,0,"training"
9486,0.0140384212181603,0.011996290973428,0,"training"
9487,0.0270885326141055,0.0458089108589505,0,"training"
9488,0.0172703544372398,0.0159034962981394,0,"training"
